% Model,yuinrods.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 13 2026, 13:14"
% Table,Table 6 - Global Evaluation 2 (freq*a/c_const)
% U,lambda (THz),freq*a/c_const (1)
31,1.4060639992840867E-7-8.732771688058878E-9i,1.4070373971356744E-7-8.738817260098195E-9i
31,7.807408732652828E-7-5.898577716816304E-9i,7.812813689248474E-7-5.902661217197436E-9i
31,1.1375792509421478E-6+1.5008407743287996E-8i,1.1383667806701271E-6+1.50187978477644E-8i
31,1.4334665740448834E-6-3.729368727660046E-9i,1.4344589423042292E-6-3.73195051590662E-9i
31,1.6692862584354458E-6+1.7488592814439738E-10i,1.6704418812651841E-6+1.7500699915312484E-10i
31,1.9117801424861993E-6-4.5092359083976534E-10i,1.91310364033861E-6-4.512357587459041E-10i
31,0.2668024339807524-1.3582571968049747E-15i,0.2669871374623631-1.3591974986958892E-15i
31,0.3875704684422927-1.3937031061827472E-15i,0.38783877789443194-1.3946679467661061E-15i
31,0.4481962740266115+2.5291970107271074E-16i,0.448506553850609+2.530947937383175E-16i
31,0.4886706453768256+1.1224211333288492E-15i,0.4890089450250535+1.1231981693103659E-15i
31,0.6352445988648793+3.7312053788044734E-16i,0.6356843695496295+3.7337884385381767E-16i
31,0.7020304920211373-7.960008780785397E-16i,0.7025164976176325-7.965519380196078E-16i
31,0.7531969715791422+6.286135847816031E-16i,0.7537183989923544+6.290487649108268E-16i
31,0.8028937656270634-5.300853149983804E-16i,0.8034495974148855-5.304522854257866E-16i
31,0.8531786034121132-2.1427925239397962E-16i,0.8537692466687535-2.1442759483360281E-16i
31,0.9432304919329397+4.944260523432026E-16i,0.9438834768147566+4.947683363767637E-16i
31,0.9436541430903667+2.573554177323664E-15i,0.9443074212597768+2.5753358118071775E-15i
31,0.9801473071777448,0.9808258490389489
31,1.0492157105767104+4.978149500648061E-16i,1.0499420674986197+4.981595801834408E-16i
31,1.112730474496368+2.4731191504695915E-15i,1.113500801774374+2.474831255230835E-15i
31,1.1322081966281334-5.847891841232713E-16i,1.1329920080525844-5.851940252512335E-16i
31,1.1629511811474342-4.791914948786549E-16i,1.1637562754971984-4.795232322475452E-16i
31,1.1632106880175577+5.683826282579077E-16i,1.1640159620201895+5.687761113635897E-16i
31,1.1669838324687538+5.365591035150258E-16i,1.1677917185649351+5.369305556529635E-16i
31,1.198161126045925+3.24301355677464E-16i,1.198990595733324+3.245258648342621E-16i
31,1.2944816695636845-2.3811642167491797E-16i,1.2953778205758109-2.382812662434469E-16i
31,1.311353711384633-5.803567942656681E-16i,1.3122615426682611-5.80758566913983E-16i
31,1.31573035331202+3.875354927472137E-15i,1.3166412144818065+3.87803777986183E-15i
31,1.3249071259908798+2.6715422198960787E-16i,1.3258243401081955+2.6733916900898937E-16i
31,1.3377579080392676,1.3386840185678728
31,1.431530629014663+2.5529030129231008E-15i,1.4325216570471524+2.554670350902991E-15i
31,1.4465780777733799+6.691184668718549E-16i,1.4475795229378783+6.695816879474548E-16i
31,1.499495479028816-9.178067231402894E-16i,1.5005335581478996-9.184421075132144E-16i
31,1.524417266225538,1.525472598338886
31,1.5815002008542316-7.910990083091402E-16i,1.5825950506609123-7.916466747563811E-16i
32,1.0137437814812726E-9-1.8942181411376779E-6i,1.0144455816976613E-9-1.895529481069545E-6i
32,1.2626887842715816E-9-1.3809311142228785E-6i,1.2635629255272141E-9-1.3818871129401912E-6i
32,2.157127928578892E-9-1.5942298179448345E-6i,2.158621277169246E-9-1.5953334802820498E-6i
32,5.745920848461902E-9+1.124991374063323E-6i,5.7498986666921765E-9+1.1257701893854744E-6i
32,1.5408528466551565E-8-6.105848238893614E-7i,1.5419195568840725E-8-6.110075229671336E-7i
32,1.452805612688876E-7-4.614582710531413E-9i,1.4538113690860855E-7-4.61777731966634E-9i
32,7.781947865804758E-7-7.338541664050811E-9i,7.787335196209062E-7-7.343622030729148E-9i
32,1.1449221960607074E-6+1.7045546248139434E-8i,1.1457148092038132E-6+1.7057346634256656E-8i
32,1.433582429713382E-6-2.4472540054992645E-9i,1.4345748781779378E-6-2.4489482041932467E-9i
32,1.6684340797881189E-6+1.651579872835003E-10i,1.6695891126668557E-6+1.65272323778906E-10i
32,1.9118852413331093E-6-3.871188769170614E-10i,1.913208811943937E-6-3.873868737388931E-10i
32,0.27010836524242965+7.375415358975424E-16i,0.27029535737262905+7.380521252781573E-16i
32,0.39798572306120167-1.8098950637163436E-15i,0.3982612428440761-1.8111480279964316E-15i
32,0.44564660395487704-9.595358199252538E-16i,0.44595511867901333-9.602000927507527E-16i
32,0.47931220458586543+1.0127558740990517E-15i,0.47964402552034713+1.0134569904013912E-15i
32,0.6353613346423761,0.6358011861416234
32,0.7014435461039737-5.813617064246861E-16i,0.7019291453662657-5.817641747592123E-16i
32,0.7587699483380262-6.761887189455164E-16i,0.7592952338427669-6.766568346547761E-16i
32,0.7968997682549701+1.7868892328771631E-16i,0.7974514504847584+1.7881262705519726E-16i
32,0.8536965540856882+3.719235866617231E-16i,0.8542875559121186+3.721810640030075E-16i
32,0.9428832734547833+3.438364272851697E-16i,0.9435360179622496+3.440744602906284E-16i
32,0.943098692196669-2.6532191024093164E-15i,0.943751585835427-2.6550558877728498E-15i
32,0.9803577053871556-1.8220307584416205E-16i,0.9810363929040092-1.8232921240883457E-16i
32,1.0487215439199058+1.1951405291502442E-15i,1.0494475587373573+1.1959679077219255E-15i
32,1.1172887321922866-9.127257307588788E-16i,1.1180622150864314-9.133575976339724E-16i
32,1.133509502629759-4.885842635114176E-16i,1.1342942149296087-4.889225033587244E-16i
32,1.1610755918717839-2.1317285695216196E-16i,1.1618793877781115-2.1332043345015898E-16i
32,1.1625129494211677,1.1633177403894206
32,1.1625730944715955+4.138574858128595E-16i,1.1633779270774003+4.141439933884455E-16i
32,1.199985080189384,1.2008158125739614
32,1.2922310102093433-5.668916156873383E-16i,1.2931256031224208-5.672840665864965E-16i
32,1.3109217519535992-4.667208164770301E-16i,1.3118292841979358-4.6704392057491E-16i
32,1.3156978786902878+6.526427537206195E-16i,1.3166087173783614+6.530945688973464E-16i
32,1.3249073892934378-5.824434246619668E-16i,1.325824603593034-5.828466418544459E-16i
32,1.3377761758057927+1.654860016010734E-15i,1.3387022989809096+1.6560056517606595E-15i
32,1.440669079915449+1.4836003199334279E-15i,1.4416664343658527+1.4846273950628483E-15i
32,1.452277459818988+3.1505407188523233E-15i,1.453282850583574+3.152721792806732E-15i
32,1.4920811783477346-2.5837555278703426E-15i,1.4931141246532638-2.5855442246018834E-15i
32,1.5205395086961708+3.456014387424449E-16i,1.5215921562938426+3.4584069363990957E-16i
32,1.5820986736482021+5.401748055083754E-16i,1.5831939377689768+5.405487607447169E-16i
33,1.0779610703208744E-9-1.8943813853863982E-6i,1.0787073272412418E-9-1.895692838329907E-6i
33,1.5332467466141602E-9-1.380763466029434E-6i,1.5343081912495879E-9-1.3817193486863175E-6i
33,2.076266106781359E-9-1.5935023132255673E-6i,2.0777034758973407E-9-1.5946054719217457E-6i
33,5.266195474923576E-9+1.124205524163554E-6i,5.269841186188455E-9+1.1249837954531404E-6i
33,1.4715822929128618E-8-6.106689990583593E-7i,1.472601048135302E-8-6.110917564093883E-7i
33,1.4495474092198843E-7-4.413583659496288E-9i,1.4505509100097685E-7-4.416639119883684E-9i
33,7.757779511101885E-7-8.365858963330134E-9i,7.763150110102387E-7-8.371650526975698E-9i
33,1.1465316239119277E-6+1.638547178986465E-8i,1.1473253512387502E-6+1.639681521594314E-8i
33,1.4320510496567443E-6-2.788850439194778E-9i,1.4330424379689474E-6-2.790781120178925E-9i
33,1.6689435872983325E-6+1.7656025862129698E-10i,1.6700989729017788E-6+1.7668248874489394E-10i
33,1.911844802820815E-6-3.2725612781790446E-10i,1.9131683454366434E-6-3.274826825208903E-10i
33,0.2725338612467391,0.27272253251288175
33,0.40730626769331163-6.423809793176705E-16i,0.4075882399549674-6.428256904158049E-16i
33,0.44376177529860106,0.4440689851830105
33,0.4707375046186629+8.60795461147616E-16i,0.47106338941188064+8.613913774451418E-16i
33,0.6354454690277267-1.3575009549189148E-16i,0.635885378771997-1.3584407332744654E-16i
33,0.7010326887167855+6.833976724614345E-16i,0.701518003548427+6.838707788253643E-16i
33,0.764228681259778+1.3565010853398465E-15i,0.7647577457666844+1.3574401715000912E-15i
33,0.7911320890187533,0.791679778367293
33,0.8540716047456687-3.241242273198569E-16i,0.8546628662142681-3.2434861385324467E-16i
33,0.9426338960060804,0.9432864678731314
33,0.9426991179074503+7.766277383694151E-16i,0.943351734926684+7.771653865649432E-16i
33,0.9805195386358102,0.9811983381874904
33,1.048362315893463+1.3998553426452858E-16i,1.0490880820225266+1.4008244423333215E-16i
33,1.1212320601533476,1.1220082729566343
33,1.1345912922451076,1.1353767534523242
33,1.15862671796426-2.0056335727243027E-15i,1.1594288185504587-2.0070220439544572E-15i
33,1.1593904695152981+3.5124043584138394E-16i,1.1601930988356932+3.5148359453530737E-16i
33,1.1623020835617128-2.6974772170249925E-16i,1.1631067285505687-2.6993446416437124E-16i
33,1.201347865863996+1.6066206960001257E-16i,1.2021795416854641+1.6077329363637218E-16i
33,1.2905632718883384-1.179661137759271E-15i,1.2914567102502008-1.1804778001712814E-15i
33,1.3106148818467604-6.931347671749719E-16i,1.3115222016493426-6.936146143893037E-16i
33,1.315674997307298+5.494158821196053E-16i,1.3165858201549199+5.497962348201621E-16i
33,1.3249079155621557,1.3258251302260802
33,1.337788594455034-2.398650809072652E-16i,1.338714726227403-2.4003113604739037E-16i
33,1.4497142754022951,1.4507178917112333
33,1.4569155805060654-3.6350887666629977E-16i,1.4579241821747884-3.6376052862507275E-16i
33,1.484228616424151+2.120612104893535E-15i,1.4852561265141806+2.122080174105182E-15i
33,1.5171410252886492,1.5181913201652149
33,1.5825149466362236-6.843269768078758E-16i,1.5836104989367912-6.848007265158176E-16i
34,1.0715105436699982E-9-1.8945527358273907E-6i,1.0722523349836887E-9-1.8958643073943414E-6i
34,1.4607376872533736E-9-1.3799906825806208E-6i,1.4617489349115384E-9-1.380946030250655E-6i
34,2.1699749123708914E-9-1.593162872350397E-6i,2.1714771547430573E-9-1.5942657960565476E-6i
34,5.193669929367401E-9+1.1239026363153667E-6i,5.197265432241862E-9+1.124680697920059E-6i
34,1.322717640613569E-8-6.094693296750932E-7i,1.3236333389816987E-8-6.098912565122901E-7i
34,1.5255905392538325E-7-7.474610645675788E-9i,1.5266466836071963E-7-7.479785210949958E-9i
34,7.777752723215348E-7-7.095911875526044E-9i,7.783137149382871E-7-7.100824273097001E-9i
34,1.1465479863567103E-6+1.562596551583763E-8i,1.1473417250110176E-6+1.5636783146663712E-8i
34,1.431779704545134E-6-1.8992527171378233E-9i,1.432770905009025E-6-1.900567542434129E-9i
34,1.6684526048669717E-6+1.0044968599171515E-10i,1.6696076505703537E-6+1.0051922586229486E-10i
34,1.91181245920522E-6-3.2054310549995364E-10i,1.9131359794300294E-6-3.2076501287429347E-10i
34,0.27401675681147575-7.986835265675264E-16i,0.2742064546648559-7.992364436674985E-16i
34,0.41442580087404557-6.375536651621545E-16i,0.4147127018859616-6.379950343802389E-16i
34,0.4426034734863865-5.1572800065325855E-17i,0.4429098814951374-5.160850317187685E-17i
34,0.464061883647921+6.35117248989604E-16i,0.4643831470049066+6.3555693151187E-16i
34,0.635496252095144-6.846100739599754E-16i,0.6359361969958003-6.850840196519973E-16i
34,0.7007895196958811-5.271699345372427E-16i,0.7012746661851124-5.275348866887531E-16i
34,0.7691601193128134+2.145357380164036E-15i,0.7696925977832437+2.146842580173284E-15i
34,0.7860120345973999+1.8532292326611688E-16i,0.7865561794060207+1.854512196562165E-16i
34,0.8542987020492705+5.755121973488227E-16i,0.8548901207340618+5.759106161524809E-16i
34,0.9424582657186495-2.8485081750808724E-16i,0.9431107159993826-2.850480156256171E-16i
34,0.9424837233800838+4.239504506846795E-16i,0.9431361912847893+4.2424394547445166E-16i
34,0.980621244365375,0.9813001143264667
34,1.04814423457457-3.4150564945714793E-16i,1.0488698497290783-3.4174206889869247E-16i
34,1.1240696024807162+9.499680279721742E-16i,1.1248477796736798+9.506256771531331E-16i
34,1.1353233489758736-5.561977627595114E-16i,1.136109316975419-5.565828104583385E-16i
34,1.1558213673548792+4.350720910870302E-15i,1.1566215258372634+4.3537328522823956E-15i
34,1.158293306705467-5.491967698585645E-16i,1.1590951764758541-5.4957697087085935E-16i
34,1.1621391078990762,1.1629436400622288
34,1.202191992375771,1.203024252573863
34,1.2895361221922377-2.062749241582451E-16i,1.2904288494731624-2.0641772531673737E-16i
34,1.3104314304356206-1.6858315822487215E-16i,1.3113386232374338-1.6869986591677915E-16i
34,1.3156613984008663-2.851324207077095E-16i,1.3165722118341612-2.853298137750778E-16i
34,1.3249083531417163-1.7060180503964018E-16i,1.3258255681085707-1.7071991021165733E-16i
34,1.337795803203912+1.7868857222454376E-16i,1.3387219399667938+1.7881227574898874E-16i
34,1.458601110422745-8.993005824316446E-15i,1.4596108789595483-8.99923155269948E-15i
34,1.4600257307052562-4.95923141814263E-16i,1.4610364854861588-4.962664622612984E-16i
34,1.4760419708993953+1.097749406590695E-14i,1.4770638134926615+1.0985093626912006E-14i
34,1.514750936873312+2.092029609368371E-16i,1.5157995771260981+2.0934778913301122E-16i
34,1.582760297157849+4.44052853823752E-16i,1.5838560193110482+4.443602652176313E-16i
35,3.7274483924291514E-11-1.70202847887346E-6i,3.7300288512553084E-11-1.7032067686707381E-6i
35,5.0268721966600324E-11-2.171604647991131E-6i,5.030352227866952E-11-2.173108018605789E-6i
35,1.7038386541972247E-10-2.0208138862184176E-6i,1.7050181971528027E-10-2.022212866560923E-6i
35,1.0824790075847686E-9+9.360445098142467E-7i,1.0832283922080206E-9+9.366925199441609E-7i
35,1.7053453782537204E-9+1.4095963193058523E-6i,1.7065259642926576E-9+1.410572162531706E-6i
35,2.9029620915305725E-9+2.901000140106068E-7i,2.9049717703677914E-9+2.9030084607125786E-7i
35,7.079300273205736E-7+1.3848497831726747E-9i,7.084201170803705E-7+1.3858084947280507E-9i
35,1.2495741930096009E-6-2.379302280325865E-10i,1.2504392552226256E-6-2.3809494370193913E-10i
35,1.582125687053715E-6-6.53628931641281E-10i,1.5832209698754813E-6-6.540814295347759E-10i
35,1.8692568620092793E-6-7.582477642104994E-11i,1.8705509216071866E-6-7.587726882146909E-11i
35,2.1010933958259735E-6-5.7175351920701266E-11i,2.1025479525165106E-6-5.7214933593193926E-11i
35,0.2745158705656747+2.7336563737345206E-15i,0.2747059139483169+2.73554884466225E-15i
35,0.41727834311903284+8.803565357388068E-17i,0.4175672189048526+8.80965993886484E-17i
35,0.4422125899766642,0.4425187273823921
35,0.4613567146084058-7.233633379109047E-17i,0.46167610521583485-7.238641119292982E-17i
35,0.6355132303675096-5.189652756630958E-16i,0.6359531870219793-5.193245478474602E-16i
35,0.700709019745572+4.614066087656398E-15i,0.7011941105058472+4.617260339140751E-15i
35,0.7716999754787637+1.1288884229339658E-15i,0.7722342122550296+1.1296699361269114E-15i
35,0.7834087687215439-1.2173118263352215E-16i,0.7839511113267003-1.2181545537765543E-16i
35,0.8543747489612468-9.1504835936945E-16i,0.8549662202922197-9.156818341668722E-16i
35,0.9423777991917859-8.044330643987444E-16i,0.9430301937667016-8.049899618209318E-16i
35,0.9424335747651779-2.7346080638681803E-16i,0.9430860079527195-2.7365011936372796E-16i
35,0.9806559125602136+1.6166746629794372E-16i,0.9813348065215973+1.6177938635595398E-16i
35,1.0480711122615556+2.206517539663617E-15i,1.0487966767945398+2.2080450799702408E-15i
35,1.1251370550673163-3.728250733399962E-15i,1.1259159712423281-3.7308317476752155E-15i
35,1.135584575110651-2.256412387960585E-16i,1.1363707239532868-2.2579744697519224E-16i
35,1.154764306777036-1.8185351231886894E-14i,1.1555637334716096-1.8197940688574854E-14i
35,1.1579098608183263-7.188286139485202E-16i,1.1587114651346493-7.193262486428396E-16i
35,1.1620847222206838-2.7902195784026796E-15i,1.1628892167334146-2.792151207222177E-15i
35,1.2024780595486342+3.816715641696134E-16i,1.2033105177869092+3.819357898953015E-16i
35,1.289189039903262-9.814639311313215E-16i,1.2900815269041177-9.821433844723219E-16i
35,1.310370391906461-1.173352240544511E-15i,1.3112775424521799-1.1741645353978627E-15i
35,1.3156568874389283-8.280489457226836E-15i,1.316567697749349-8.28622192079312E-15i
35,1.324908518114645,1.325825733195708
35,1.3377981666206555,1.3387243050196969
35,1.4611338994070189-2.905013997621974E-15i,1.4621454213571496-2.9070250969642206E-15i
35,1.4662238530891472+1.2353460201730956E-14i,1.4672388987408886+1.2362012324270302E-14i
35,1.4686500808487946-3.920721762680248E-15i,1.469666806143063-3.923436021876422E-15i
35,1.513878930526423,1.514926967101777
35,1.5828413523156917-3.708350419582979E-16i,1.5839371305822092-3.7109176571576506E-16i
36,1.0784367430630922E-9-1.3978314218739387E-6i,1.079183329284847E-9-1.39879912043078E-6i
36,1.373840187892472E-9-1.891032981510234E-6i,1.3747912776636346E-9-1.8923421164019747E-6i
36,2.7436381634749923E-9-1.6104575039015012E-6i,2.745537544651966E-9-1.611572400431936E-6i
36,4.49724354644873E-9+1.1388201594604924E-6i,4.500356923370698E-9+1.139608548251563E-6i
36,1.3007767145736983E-8-6.326621643748696E-7i,1.3016772235548016E-8-6.331001472774239E-7i
36,1.0814803812594886E-7-1.0112314489512E-8i,1.0822290745481215E-7-1.0119315099159698E-8i
36,7.608324849567483E-7-1.0325066455392869E-8i,7.613591983258781E-7-1.0332214350161738E-8i
36,1.1433017922390313E-6+1.617973028780577E-8i,1.1440932835999143E-6+1.6190931282006207E-8i
36,1.4280070028976748E-6-2.0956614125218086E-9i,1.4289955915745634E-6-2.0971122087285553E-9i
36,1.6674053245493133E-6+1.0877039318744668E-10i,1.6685596452356181E-6+1.0884569336375368E-10i
36,1.911941810774006E-6-2.124935795533422E-10i,1.9132654205470434E-6-2.126406857973814E-10i
36,0.2746007183110598-1.811304195563077E-15i,0.27479082043257386-1.8125581353648438E-15i
36,0.41750469696225956,0.4177937294495843
36,0.44237188157448937-2.9216446914774424E-16i,0.4426781292554958-2.9236673040094714E-16i
36,0.46146701162661785,0.4617864785910836
36,0.6352796112313118,0.635719406154619
36,0.7005582287893289-1.0399789835009377E-15i,0.7010432151591975-1.0406989459697524E-15i
36,0.7716147442077739+5.881319590142037E-16i,0.7721489219796589+5.885391142970685E-16i
36,0.783677820928223+1.2472022832155482E-16i,0.7842203497943463+1.248065703389591E-16i
36,0.8544873162609201+7.382573756001959E-16i,0.855078865520613+7.387684605463248E-16i
36,0.9420221281558225,0.9426742765048035
36,0.9423976311723381-7.750575559043141E-16i,0.9430500394766483-7.75594117085141E-16i
36,0.9806592406885563+2.0355148276548596E-16i,0.9813381369539552+2.0369239852473465E-16i
36,1.0470846955523119+1.4267477738205515E-16i,1.047809577203218+1.4277354907512898E-16i
36,1.1264021754800906+2.480070384791661E-16i,1.1271819674797394+2.4817873017922895E-16i
36,1.135277137070588-1.4337634158865193E-15i,1.1360630730782975-1.4347559896451958E-15i
36,1.1519617570506708-5.880783699352323E-16i,1.1527592435804415-5.884854881191498E-16i
