% Model,"2D photonic crystal band structure(sweep, mesh).mph"
% Version,COMSOL 5.4.0.388
% Date,"Aug 11 2026, 18:05"
% Table,Table 8 - Global Evaluation 5 ()
% U,lambda (THz),freq*a/(c_const) (1)
3,6.217203958325296E-10-1.8905032135973976E-5i,3.1107540195317196E-10-9.45905990869222E-6i
3,9.701903273870346E-10-2.1332095719420547E-5i,4.854309880872827E-10-1.067343181099333E-5i
3,1.4331329902015668E-9+2.590393151821411E-5i,7.170625637628116E-10+1.2960932218421973E-5i
3,1.9608659186200817E-9-2.4793420615450955E-5i,9.811116989241011E-10-1.240529237169016E-5i
3,4.8820797999274034E-9-1.6359060713924713E-5i,2.4427297967219393E-9-8.185192927997898E-6i
3,6.077940984298007E-9+2.673375832266964E-5i,3.041074327642695E-9+1.3376132859221046E-5i
3,3.680663262463004E-8-1.3993152135515024E-6i,1.8416056663088254E-8-7.001419696579737E-7i
3,4.8475012179886286E-8-1.2996081977646733E-5i,2.4254285366254755E-8-6.502539488992114E-6i
3,5.3891909899778607E-8+8.277639495147477E-6i,2.6964609246329974E-8+4.1416849928630345E-6i
3,4.738306665101709E-6-3.992288882915037E-8i,2.3707934632740367E-6-1.9975263434987933E-8i
3,1.133518796981065E-5+2.2992393821353987E-8i,5.6715175785763E-6+1.1504155562189286E-8i
3,1.5097176342746345E-5+4.382463025028591E-8i,7.5538139502226955E-6+2.1927484705245274E-8i
3,1.775175813509766E-5-2.3113099277354554E-8i,8.882023710765428E-6-1.156455007151375E-8i
3,2.018763202043606E-5-2.162886717838919E-9i,1.0100803813634994E-5-1.0821920265780596E-9i
3,2.2221407867457405E-5+6.816114665771974E-9i,1.111839571400629E-5+3.4104166818826246E-9i
3,2.4282695185689443E-5-3.747771353832922E-8i,1.214975287288053E-5-1.8751829409762478E-8i
3,2.485054315765994E-5+3.387248242873579E-9i,1.2433873415351199E-5+1.6947965930184835E-9i
3,2.604443313342489E-5+2.2706039998238982E-9i,1.3031231659649467E-5+1.1360879531318455E-9i
3,2.678383763100611E-5-5.154310811046652E-10i,1.3401189847981153E-5-2.5789395330852444E-10i
3,2.8394276504323252E-5+9.53796901033904E-11i,1.4206966726456098E-5+4.772286004442633E-11i
3,3.0948173548052444E-5-8.494023705683887E-10i,1.5484799261387244E-5-4.24995199796715E-10i
3,0.04648737551876298+7.083656007500874E-14i,0.023259779029579347+3.544279960255475E-14i
3,0.0540296151152763-7.823888979673828E-15i,0.027033509519747305-3.9146526726535405E-15i
3,0.874846908140822+8.576956183263863E-15i,0.4377262760263412+4.291446943236909E-15i
3,0.9661778015760588-1.2461472396502362E-16i,0.48342333627488654-6.235049647164086E-17i
3,1.026493670583169,0.5136021486820571
3,1.0382181482952788,0.5194684458816232
3,1.2255122478381608+8.278241614590929E-16i,0.6131803261565844+4.1419862610040683E-16i
3,1.2371416179763923,0.6189990366484097
3,1.3941728074109778-5.427944669883136E-16i,0.6975689865808654-2.7158511788928006E-16i
3,1.5592445520187914+3.526742296881308E-16i,0.7801619972801941+1.764591904884399E-16i
3,1.60099032239903-4.28288670233991E-16i,0.8010493324680452-2.1429258415533136E-16i
3,1.687969689138452+2.247921207199262E-16i,0.8445691231190605+1.1247387053342392E-16i
3,1.6948371251313543,0.848005218229016
3,1.733335357395186,0.867267660246736
3,1.7594325759262868+2.11691008793314E-16i,0.8803253028765087+1.0591877971458873E-16i
4,6.305887877764882E-13-3.10815301479555E-5i,3.155126676551457E-13-1.555152372176529E-5i
4,2.95309077402615E-11-3.1801353966720195E-5i,1.4775675781140648E-11-1.5911684792977776E-5i
4,1.5555653372327807E-9-1.2055632403948782E-5i,7.783211163534911E-10-6.031989172297047E-6i
4,6.022439791070664E-9+2.5092253761130107E-5i,3.013304519690751E-9+1.2554812383470687E-5i
4,9.35291762850198E-9+2.727605498591605E-5i,4.679696259321164E-9+1.3647468902928196E-5i
4,1.13193074865525E-8-2.6106099759912737E-5i,5.66357184003233E-9-1.3062086318351978E-5i
4,2.1935040827598935E-8-2.7093191587881393E-5i,1.0975113070188844E-8-1.3555973907062762E-5i
4,5.210832476190723E-8-2.2886462889116876E-5i,2.607219930224557E-8-1.1451153428841532E-5i
4,1.0315713045374103E-7-2.1538818613639812E-5i,5.161427232455979E-8-1.0776864813743819E-5i
4,1.682098691637354E-7-2.4436218601593784E-5i,8.41631592165014E-8-1.2226567721857323E-5i
