% Model,"2D photonic crystal band structure(sweep, simple).mph"
% Version,COMSOL 5.4.0.388
% Date,"Aug 10 2026, 18:08"
% Table,Table 6 - Global Evaluation 3 (freq*a/(c_const))
% U,lambda (THz),freq*a/(c_const) (1)
19,0.28870893446769536-1.3738852063055236E-15i,0.14445440175200908-6.874181636211427E-16i
19,0.33163895598034504+3.2152272049045183E-15i,0.16593427242606534+1.6087265301906886E-15i
19,0.7482117891892941-7.020905733359456E-16i,0.374364882716276-3.512883102629348E-16i
19,0.9401404701099486,0.47039565790708543
19,1.0268062149249093,0.5137585290378999
19,1.0335851458235916,0.5171503409653445
19,1.1855879391991389-2.1429843812732644E-16i,0.5932043523252037-1.0722339692447822E-16i
19,1.2940704676561507,0.6474831669995602
19,1.4588614868632885+1.3059989155099284E-9i,0.7299357178274755+6.534515198727556E-10i
20,7.238708222894294E-8+4.444952088247039E-9i,3.6218597381597364E-8+2.22401463227289E-9i
20,0.30313890132832494-6.17811869286778E-14i,0.1516743800114169-3.0911978577198456E-14i
20,0.34754741451921756-1.5156874046313935E-14i,0.17389400829383986-7.583683465936592E-15i
20,0.737128375490041,0.3688193394228288
20,0.9408088352471164,0.47073007182544746
20,1.0128648531066196+1.3745791977778128E-16i,0.5067830224267781+6.877653995774368E-17i
20,1.0341544567243184,0.5174351934785757
20,1.1951586063478974,0.5979929987170812
20,1.3002283026385937-1.5180982942822196E-16i,0.6505642159810073-7.595746259311598E-17i
20,1.461490076375604+2.168572494282177E-10i,0.7312509224509597+1.0850368828902511E-10i
21,1.1499793495792668E-7+6.422049959718378E-7i,5.753877318584513E-8+3.2132479261961846E-7i
21,3.688187478133108E-7-5.3980559810720546E-8i,1.8453703785969364E-7-2.700896488732909E-8i
21,0.317418050894384+1.0509439933241113E-15i,0.15881889741921926+5.258357733556348E-16i
21,0.3631195228122461-8.704532723389692E-14i,0.1816854526134774-4.355279373000283E-14i
21,0.7259519066731793-2.1133290997488828E-16i,0.36322723636021853-1.0573960635204918E-16i
21,0.9415287441342981,0.4710902754603143
21,0.999091159031076,0.49989140772401086
21,1.0347135569256662,0.5177149371077572
21,1.2046951447238783,0.602764568909141
21,1.306666703613449-6.963837279683485E-15i,0.653785645074558-3.484329121957173E-15i
22,1.5140326731771095E-7+3.0244259919389696E-7i,7.57540408093143E-8+1.5132598792423438E-7i
22,4.2069172204537263E-7-5.285792261782112E-8i,2.104914804321258E-7-2.6447257698101154E-8i
22,0.33152526025440077+3.5858749537815747E-16i,0.16587738520813658+1.7941787016777992E-16i
22,0.37830518898374405-5.661159567577115E-15i,0.18928354210819276-2.8325393533968325E-15i
22,0.7147128780354634-2.1004449533413117E-16i,0.3576038317325498-1.050949530562229E-16i
22,0.9422805720140701,0.47146644964000567
22,0.9855453591578547,0.4931138190063414
22,1.035257855431195,0.5179872747655287
22,1.2141896033012258,0.6075150846362648
22,1.313380649081293,0.6571449417923447
23,6.612956829951743E-8-1.9731568594930785E-8i,3.308767442350939E-8-9.872614237812538E-9i
23,0.3454344321150745+7.087383572174568E-14i,0.17283678569812846+3.546145032861985E-14i
23,0.3930458807827206-1.804223826742402E-14i,0.1966589903919734-9.02736432453415E-15i
23,0.7034445333572479,0.35196575893709503
23,0.943046646759556,0.4718497521840039
23,0.972294698463819+1.2802223531696382E-16i,0.48648390203856573+6.40554316331219E-17i
23,1.0357828509650815,0.5182499542558946
23,1.2236326789323477,0.6122398911044391
23,1.3203648497185336-6.59559623538478E-15i,0.66063945964171-3.3000811358226927E-15i
23,1.4574029321246338+2.012950781287084E-9i,0.7292059355899309+1.0071721590576592E-9i
24,7.889533257927537E-8-6.537442263623159E-9i,3.9474975340744913E-8-3.270984020363427E-9i
24,0.35911271829319585+5.895351153899813E-14i,0.17968066342742808+2.949716210288959E-14i
24,0.40727319808497886-9.394783315936175E-15i,0.2037775737265106-4.700643594544417E-15i
24,0.6921851369575327-2.984973793755215E-16i,0.3463321633782725-1.4935201240562303E-16i
24,0.9438109322455633,0.47223215947892355
24,0.9594150847524182,0.4800396369973481
24,1.0362841718092117,0.5185007882065591
24,1.2330129282069793,0.6169332626474776
24,1.3276136892041814-8.162042632592308E-16i,0.66426638851811-4.0838465485640946E-16i
24,1.44866147207792+1.1036583758524131E-9i,0.7248321797731416+5.522112113236083E-10i
25,2.2888428234802453E-8+1.0571871024724902E-8i,1.1452136781974574E-8+5.2895948893708834E-9i
25,0.3725179896728428+4.0819063159385214E-14i,0.1863879392553845+2.0423660804394826E-14i
25,0.4209073631924407-7.618212410629524E-15i,0.21059937564828968-3.8117431946684545E-15i
25,0.6809808910412063+9.362678143766978E-17i,0.340726162151087+4.6845798954857185E-17i
25,0.9445588113446489,0.4726063579014297
25,0.9469927708031511+1.2393903267926834E-16i,0.47382418012821614+6.201241694309152E-17i
25,1.0367576155279172,0.518737673945045
25,1.2423156206600325,0.6215878289339916
25,1.3351211230132796-2.0598644740106114E-14i,0.6680227040667979-1.0306452442562505E-14i
25,1.4399365274320348+5.931149949783739E-10i,0.7204666873734537+2.9676279997262666E-10i
26,5.742374367085504E-8+7.488767627514193E-10i,2.8731748650689054E-8+3.746975996731475E-10i
26,0.3855951974608757+3.122445146314812E-14i,0.19293106973068466+1.5623033850545423E-14i
26,0.43385575407428983-2.653766044207074E-15i,0.21707805308145367-1.3278016041052678E-15i
26,0.6698898777968446,0.33517681645455766
26,0.9351259590872002-1.4149926236901802E-16i,0.4678866666588391-7.079861013499111E-17i
26,0.945276946620146,0.47296567411653134
26,1.037199188126361,0.5189586130914411
26,1.2515209859707386,0.6261936979602427
26,1.3428805031272693-2.588600927196701E-14i,0.6719050799773301-1.2951964891641975E-14i
26,1.431249923643321+3.51614358529759E-10i,0.7161203786737629+1.7592888804248657E-10i
27,5.37104402258936E-8+3.947892222580464E-11i,2.687381159496694E-8+1.975312645747311E-11i
27,0.39827110897539675+2.6864341161848733E-14i,0.1992734131634142+1.3441469479119815E-14i
27,0.4460117055497138-4.021037472222298E-15i,0.22316023651421232-2.0119105892695427E-15i
27,0.65898756188648,0.32972188474124986
27,0.923926111441654+2.5951409271444573E-16i,0.46228286608947344+1.2984687529119514E-16i
27,0.9459532007785418,0.4733040352762352
27,1.0376051421593246,0.5191617306259875
27,1.260601418339566,0.6307370572709167
27,1.3508842651718314-1.5745124970564345E-13i,0.6759097314441936-7.878012546882188E-14i
27,1.4226308389091338+2.2198556501795036E-10i,0.7118078528725698+1.1106962121339474E-10i
28,5.7562684609961656E-8+4.066588095153241E-9i,2.8801267213647676E-8+2.0347016677550506E-9i
28,0.4104467053865723+2.6099271068160753E-14i,0.2053654258640017+1.3058669608773521E-14i
28,0.4572539421026844-2.9324813763470274E-15i,0.22878524620990517-1.4672557454799417E-15i
28,0.6483745803635365-7.178135101701936E-16i,0.32441172037266686-3.591552210613952E-16i
28,0.9135186055865888,0.457075510678752
28,0.946576602224173,0.473615951784971
28,1.0379720132867307,0.5193452931794889
28,1.2695168390751024,0.6351978536473567
28,1.3591233435425387-8.335943922300494E-13i,0.6800321225271811-4.170857388097048E-13i
28,1.4141205428243007+1.5917545646698037E-10i,0.7075497590524612+7.964282567124172E-11i
29,2.024336868643637E-8+1.1621109343667226E-8i,1.0128691439480628E-8+5.814577235128722E-9i
29,0.421986384500248+2.1995110565821943E-14i,0.21113925979764706+1.1005168732007565E-14i
29,0.4674471734510433-3.2981168872659692E-15i,0.23388539019769633-1.6502000630379279E-15i
29,0.638187687910196,0.31931474802654775
29,0.9040422115911035+4.2772367538076073E-16i,0.4523340334954841+2.1400989115981732E-16i
29,0.9471373436262484,0.47389651658260606
29,1.0382966547623047,0.5195077262895843
29,1.2782067147212617,0.6395457994083001
29,1.367586005826826-2.8595459541158273E-12i,0.68426638295892-1.4307627882932735E-12i
29,1.405780460967123+1.3041851590946627E-10i,0.7033768312646091+6.525440138464036E-11i
30,2.4519447991499905E-8+7.191365865593488E-9i,1.2268211226064218E-8+3.5981721722933514E-9i
30,0.43270332712887666+1.9957580189241204E-14i,0.2165014407044606+9.98569826725321E-15i
30,0.47644453871682657-3.579468262946511E-15i,0.23838718720376875-1.7909731386303807E-15i
30,0.6286145071497934-5.301551790243991E-16i,0.31452484395877967-2.6526109890883196E-16i
30,0.8956467056624857,0.4481333744872689
30,0.9476268033865565,0.4741414158857308
30,1.0385762693440035,0.5196476303670071
30,1.2865758684199993,0.6437332731799406
30,1.3762553223024652-1.64040989401689E-11i,0.6886040420181944-8.207727630777605E-12i
30,1.3977064304267686+1.3956379457489418E-10i,0.6993370212269158+6.9830206289693E-11i
31,3.560028328140467E-8+1.2977095057298824E-8i,1.7812464422339472E-8+6.49303945663244E-9i
31,0.442341823689514+1.6744350887563443E-14i,0.22132402528093986+8.37797138023571E-15i
31,0.48409263504397143-3.9253082607486615E-15i,0.24221388270079736-1.964012847555689E-15i
31,0.6199112936436203+3.0884887018328876E-16i,0.31017022465102523+1.5453134090349036E-16i
31,0.8884878878707679,0.4445514876181948
31,0.9480375814446377,0.47434694710263736
31,1.0388084381301739,0.5197637951236455
31,1.294468778691918+2.8354740659853553E-16i,0.6476824603899397+1.4187185119173455E-16i
31,1.3851030010165217-1.9097106717271776E-10i,0.6930309439354817-9.555163684573967E-11i
31,1.3900544542033637+3.9123734241010567E-10i,0.6955083844387592+1.9575409519313472E-10i
32,6.105381842114677E-8+4.304362082330133E-9i,3.0548042550063127E-8+2.1536709650965267E-9i
32,0.45056189646267314+8.873498450331007E-15i,0.22543690698650254+4.4398207227402996E-15i
32,0.4902396659810128-6.45936110849151E-15i,0.24528952591980122-3.2319164155681547E-15i
32,0.6124183848205198-3.939227037789907E-16i,0.3064211766230555-1.9709770539607304E-16i
32,0.8827194703647215,0.4416652821690005
32,0.9483635421263443,0.4745100402724329
32,1.0389911458545502,0.5198552122287963
32,1.301623925031988+2.8905248933862545E-16i,0.6512625102623435+1.4462629810651814E-16i
32,1.3830863969970273-1.1143151631944164E-10i,0.6920219438927783-5.575432937647899E-11i
32,1.394071769234194+3.03045843787861E-10i,0.6975184325188364+1.5162781902998758E-10i
33,2.2608854824434162E-8+9.952116678177335E-9i,1.1312253304468132E-8+4.979503192593992E-9i
33,0.45694154205565907-8.473501404439536E-16i,0.22862893805136636-4.2396837436982163E-16i
33,0.4947466428578912-5.647263445151534E-15i,0.24754457441582364-2.8255864821413555E-15i
33,0.6065580117745153-3.0182936485846093E-16i,0.30348896157413435-1.5101915848986813E-16i
33,0.8784819042680806+1.169567777188412E-16i,0.43954503231769787+5.851887260561497E-17i
33,0.9485998578576134,0.4746282799370557
33,1.0391228022161267,0.5199210859814858
33,1.307602915555419+1.1161624269097925E-15i,0.6542540751085634+5.584675650395077E-16i
33,1.377240889339761-3.2210345566599116E-11i,0.6890971666837734-1.6116322162413664E-11i
33,1.4030118408042946+4.029822186829568E-10i,0.7019915628452674+2.0163059873388648E-10i
34,2.3045323040575468E-8+1.090739308671849E-8i,1.1530638492868024E-8+5.4574720589127474E-9i
34,0.46102449505342624-9.466804941159331E-15i,0.23067182783502158-4.736679336922811E-15i
34,0.49750054342777006-5.684509116961569E-15i,0.24892247794360958-2.8442222103673977E-15i
34,0.6027865754923047-3.911500829229984E-16i,0.3016019379775248-1.9571043524533816E-16i
