% Model,yuin.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 12 2026, 12:01"
% Table,Table 2 - Global Evaluation 2 (freq*a/(c_const))
% U,lambda (THz),freq*a/(c_const) (1)
22,1.1588479777414245+4.0039425979392183E-16i,1.1596502315025794+4.006714469720801E-16i
22,1.1625562462690489-2.721015611696826E-15i,1.1633610672110857-2.722899331607094E-15i
22,1.1711570234981905+7.182307614840218E-16i,1.1719677986344041+7.187279822936924E-16i
22,1.215572414552549+2.236724235530499E-16i,1.2164139378241619+2.238272687497527E-16i
22,1.2528103069999357+9.470062083628538E-16i,1.253677609528058+9.476618071187638E-16i
22,1.268738925513074-3.7469575055574923E-16i,1.2696172551943328-3.7495514702616293E-16i
22,1.294708672223799+2.367691401424601E-16i,1.295604980386597+2.369330520073925E-16i
22,1.312281278562793-8.641993058880329E-16i,1.3131897519878166-8.647975786182382E-16i
23,0.5178286807134367+8.397310115565084E-16i,0.5181871660494908+8.403123452390269E-16i
23,0.6116865665637363+1.0737994733269772E-14i,0.6121100283620907+1.0745428492336959E-14i
23,0.6602999069973318-1.0542938568790739E-15i,0.6607570231109667-1.0550237293285147E-15i
23,0.7283858483819737-3.675394646043341E-15i,0.7288900994120142-3.677939068810738E-15i
23,0.7362537982909835+6.339229616372793E-16i,0.736763496189404+6.343618173716157E-16i
23,0.779088900387538+1.5831781685646485E-16i,0.7796282524100768+1.5842741800042031E-16i
23,0.7967666280756538-1.231048795296926E-14i,0.7973182181344138-1.2319010326439826E-14i
23,0.8342636435957315-1.0542189403929825E-14i,0.8348411922981712-1.0549487609788191E-14i
23,0.847735707251221-1.3466142972196055E-14i,0.8483225824692572-1.3475465388988591E-14i
23,0.8512809714289638,0.8518703009823185
23,0.8896180351835653+7.1853071530559035E-16i,0.8902339049338912+7.190281437689706E-16i
23,0.9160616652884107+8.537239953501525E-16i,0.9166958415829235+8.543150161737749E-16i
23,0.9516815896848736+2.3197703464460114E-15i,0.9523404251399216+2.3213762900393024E-15i
23,0.9746770189283358-9.969829471122653E-16i,0.9753517737877873-9.976731440444695E-16i
23,1.0582902052884537,1.0590228443523289
23,1.058488940348906+1.4953295756499573E-16i,1.0592217169942006+1.496364770774144E-16i
23,1.076788888490217,1.0775343339259893
23,1.0959221045090979-1.5703767576836086E-15i,1.0966807955946956-1.5714639068908215E-15i
23,1.0974858133167704+2.1814653426087282E-16i,1.0982455869354495+2.1829755396402212E-16i
23,1.0993674749944748-5.252755178360229E-16i,1.100128551260427-5.256391585101413E-16i
23,1.1224391160453955-3.9590571335672295E-16i,1.1232161644760876-3.9617979317884266E-16i
23,1.1622035250981182+1.0846401731714072E-15i,1.1630081018563696+1.085391053938462E-15i
23,1.162699219181799+8.523766012463979E-16i,1.1635041391019239+8.529666892884923E-16i
23,1.1711982140084871-1.9671242092451101E-16i,1.1720090176602977-1.9684860209976764E-16i
23,1.2122767892613346+1.5702669851800403E-15i,1.2131160310190336+1.5713540583933304E-15i
23,1.2491681562680108,1.2500329373876482
23,1.2726584533655512+2.316239405488158E-15i,1.273539496479479+2.3178429046618888E-15i
23,1.293947799211274-3.287990956198862E-16i,1.294843580632646-3.2902671849725404E-16i
23,1.3069537638059052,1.3078585490692083
23,1.3221264255160345-4.638151034496572E-15i,1.323041714594469-4.6413619596426655E-15i
24,0.5180792359035333-2.6463598951993636E-15i,0.5184378946953362-2.6481919320325563E-15i
24,0.6163720929079517,0.6167987984286966
24,0.663926683883451-1.0681821770839265E-15i,0.6643863107624786-1.0689216642173765E-15i
24,0.7240231507687991-8.110480704960884E-15i,0.724524381566129-8.116095473917042E-15i
24,0.737244272101771-1.1875971922876684E-16i,0.7377546556909423-1.1884193487159057E-16i
24,0.773093154820661+1.8539796348481793E-15i,0.773628356074916+1.8552631182417998E-15i
24,0.7939743655995657+5.7430786453719965E-15i,0.7945240226152377+5.747054495986016E-15i
24,0.8341277664205111-2.289731523128868E-15i,0.8347052210571398-2.291316671277502E-15i
24,0.8477571518052502-2.645093010434045E-15i,0.8483440418690421-2.6469241702211647E-15i
24,0.8550128118381956+5.919036262910217E-16i,0.8556047248909066+5.923133926448093E-16i
24,0.8887764386678803+7.393984308636767E-16i,0.889391725793062+7.399103057459271E-16i
24,0.9143839615056361+9.620314295828148E-16i,0.915016976349988+9.626974300829291E-16i
24,0.9561444504186347-4.3385574091933134E-16i,0.9568063754478786-4.3415609299884187E-16i
24,0.9703615982153326-1.2167896449839493E-15i,0.9710333655711906-1.217632010926655E-15i
24,1.0540405233480379+4.79846614053178E-16i,1.0547702204183247+4.801788049516355E-16i
24,1.058650047962038,1.0593829361398124
24,1.0775499202447147,1.0782958925318076
24,1.100258975235802-1.5034871853493662E-15i,1.1010206686745287-1.5045280278692328E-15i
24,1.1039480638821626+2.892579443810209E-15i,1.104712311223816+2.894581934889979E-15i
24,1.1051521326397593,1.1059172135408681
24,1.1289055039634928-6.154792573448028E-16i,1.1296870289813887-6.159053447683492E-16i
24,1.1617741330973634+1.2469979768300432E-15i,1.1625784125937186+1.2478612555657185E-15i
24,1.1665511129437236+1.3130357589413275E-15i,1.1673586994744114+1.3139447546822483E-15i
24,1.1712334722029478+7.080624109500896E-16i,1.1720443002634986+7.085525923571662E-16i
24,1.2090060906372282-1.9576758765043797E-15i,1.209843068137386-1.9590311473122976E-15i
24,1.2455374266630903-5.781384328937238E-16i,1.246399694280925-5.785386698024175E-16i
24,1.2765301126260329+2.2904021618212415E-15i,1.2774138360338934+2.2919877742433814E-15i
24,1.2932591838698202,1.2941544885727114
24,1.301222775552573,1.3021235933352662
24,1.3159274538044976+6.21134987331821E-16i,1.3168384514241158+6.215649901357634E-16i
25,0.5183158581704403-7.203445131876246E-15i,0.5186746807724298-7.208431973171497E-15i
25,0.6210188033213343+3.912998551629004E-15i,0.6214487256927601+3.915707464157424E-15i
25,0.6676828536656602-1.950924840266241E-15i,0.6681450808869183-1.9522754374290237E-15i
25,0.7196684888322473-1.4425448623123426E-16i,0.7201667049598498-1.4435435153398783E-16i
25,0.7381586105770287+1.002148873205806E-15i,0.7386696271495549+1.0028426464342269E-15i
25,0.767172335735534+6.924262773966352E-16i,0.767703438092029+6.929056341336998E-16i
25,0.7913865605848031+6.089724656903379E-16i,0.791934426100342+6.093940485557557E-16i
25,0.8340140651699471-3.950530314472504E-16i,0.834591441092838-3.9532652096996753E-16i
25,0.8477779303821568-7.581691542223814E-16i,0.848364834830658-7.586940238060105E-16i
25,0.8582496483244392-1.02788907193042E-15i,0.8588438021924212-1.028600664727616E-15i
25,0.8885761989340615+1.1812904931016792E-15i,0.8891913474361601+1.1821082834929216E-15i
25,0.9128378693844345,0.9134698138914833
25,0.9606121818321102,0.9612771998074515
25,0.9660220231540403-1.3126173252590658E-15i,0.9666907862845971-1.3135260313243762E-15i
25,1.0497224747141578-1.8387352952321538E-16i,1.0504491824615791-1.840008225189061E-16i
25,1.0587765481260312,1.0595095238780468
25,1.0781233935236607,1.078869762818043
25,1.104570480236968-5.515837633764116E-16i,1.1053351584684976-5.51965616869933E-16i
25,1.1102966210187952-6.271228007684208E-16i,1.1110652633750997-6.275569488493478E-16i
25,1.1108729755693212-4.406268851725717E-16i,1.1116420169275785-4.409319248177067E-16i
25,1.1354523459984511+1.193457181092696E-15i,1.1362384033007773+1.1942833943067665E-15i
25,1.1612484141869592,1.1620523297356857
25,1.1703997084365856+7.667924692715377E-16i,1.171209959294492+7.673233086519518E-16i
25,1.1712634263708965-1.5058106727298087E-16i,1.1720742751682862-1.506853123766518E-16i
25,1.2057913063244228,1.2066260582757116
25,1.2419270880968458-2.6897360066782356E-16i,1.2427868563293-2.691598072168549E-16i
25,1.2803376014448333-3.108908027172299E-15i,1.281223960722354-3.1110602794139995E-15i
25,1.2926394910184722+4.818426969930637E-16i,1.2935343667169292+4.821762697509859E-16i
25,1.2952969896618536+1.9521719611200164E-15i,1.2961937051083385+1.9535234216466012E-15i
25,1.309563172454869-5.107552655068468E-16i,1.3104697641741898-5.111088540194498E-16i
26,0.5185365513952152+1.1112226174821878E-15i,0.518895526779945+1.1119919008925044E-15i
26,0.6256168462431771+1.4369624241554411E-15i,0.6260499517734803+1.4379572125414585E-15i
26,0.6715651000637451+7.532422399936465E-16i,0.6720300149082588+7.537636987455299E-16i
26,0.7153327284056741-1.3740797931485046E-14i,0.7158279429487923-1.3750310487949346E-14i
26,0.7389959321800372-6.161902283936599E-16i,0.7395075284182472-6.166168080122215E-16i
26,0.7613303518620952-6.890234314214723E-16i,0.7618574098973115-6.895004324172881E-16i
26,0.7890140527727701+1.6842761962880672E-15i,0.7895602758353281+1.6854421964358426E-15i
26,0.8339187532987048+9.19794389163566E-16i,0.8344960632385603+9.204311495690455E-16i
26,0.8477977936656601,0.8483847118652266
26,0.8608407520509307-4.810192022194572E-16i,0.8614366997026962-4.813522048838106E-16i
26,0.8891643954517596+1.2442696897029626E-15i,0.8897799511538341+1.2451310796847623E-15i
26,0.9114271954578718+4.534778010795637E-16i,0.9120581633756828+4.537917372286567E-16i
26,0.961660340516877-1.15923855971026E-15i,0.9623260841173764-1.1600410838656855E-15i
26,0.9650836482951305,0.9657517618022903
26,1.0453637537487084-4.2199884955837837E-16i,1.0460874440163952-4.222909932828047E-16i
26,1.0588780157183604-1.1760658487225492E-16i,1.0596110617149286-1.1768800221677516E-16i
26,1.078562903183427,1.0793095767440155
26,1.1088479489115306+1.4147742391610554E-15i,1.1096155883730041+1.4157536669862343E-15i
26,1.1164579315244116+7.19034596634576E-16i,1.117230839267222+7.195323739277417E-16i
26,1.1164811450578118-3.977688944369946E-16i,1.117254068871017-3.980442641125361E-16i
26,1.1419927106070875+5.392963322603093E-16i,1.142783295709615+5.396696793422761E-16i
26,1.160601742542649+2.1739760534239722E-16i,1.161405210409912+2.1754810657284502E-16i
26,1.1712885667162047+1.4310353140180073E-16i,1.1720994329178935+1.4320259991510598E-16i
26,1.1742387370751448+8.2982176669126475E-16i,1.1750516456372742+8.303962403463112E-16i
26,1.2026688598435666,1.2035014501701373
26,1.2383489614084093-4.0925445869392735E-16i,1.239206252555302-4.0953777966014807E-16i
26,1.2840606389307758+3.4972817708314617E-15i,1.2849495756135156+3.499702888621162E-15i
26,1.2893239351139238+1.5225432375140546E-15i,1.2902165155007905+1.5235972722643223E-15i
26,1.292085876865008-9.346876525352771E-16i,1.2929803693043618-9.353347233324434E-16i
26,1.3031589678432023-1.5906465734007444E-15i,1.3040611260239265-1.5917477551093808E-15i
27,0.630152465852869-3.386854519285948E-15i,0.6305887113272899-3.3891991898801686E-15i
27,0.6755696540462616-2.240424926735214E-16i,0.6760373411858095-2.241975940637453E-16i
27,0.7110304011787413+1.0696311147558568E-14i,0.7115226372826977+1.0703716049679842E-14i
27,0.739754642955309+1.0176321525078874E-15i,0.740266764438059+1.0183366445875239E-15i
27,0.7555714394721731-2.9761787225231477E-16i,0.7560945106953021-2.9782390881792774E-16i
27,0.7868663419542464-1.7668591271468367E-15i,0.7874110781875437-1.7680822982679939E-15i
27,0.8338389688411627-7.662970916160191E-16i,0.8344162235473875-7.668275880536185E-16i
27,0.8478164854394468-5.141788325476338E-16i,0.8484034165790588-5.145347911463808E-16i
27,0.86269430893798-2.437735295701319E-16i,0.8632915397804771-2.4394229047296304E-16i
27,0.8906294946722152+1.1364212059915132E-15i,0.8912460646413745+1.1372079340216555E-15i
27,0.9101554110847421-1.3983975853221398E-16i,0.9107854985645523-1.3993656758257805E-16i
27,0.9572793551749941-1.0265785679102612E-15i,0.957942065882452-1.0272892534644027E-15i
27,0.9695577808936641,0.9702289917783695
27,1.0409780130348545+2.392085161270754E-16i,1.041698667117424+2.3937411673686136E-16i
27,1.0589604860276125-1.8880244261997404E-16i,1.0596935891171875-1.8893314783119797E-16i
27,1.0789040831432601-1.3439142454750785E-16i,1.0796509928978202-1.3448446179474053E-16i
27,1.1130814261778514-3.6203148087501587E-16i,1.1138519964146512-3.6228211005396524E-16i
27,1.1219218672496023+1.669985178556757E-16i,1.1226985575964046+1.671141285238827E-16i
27,1.1223630917014784+5.812925215042937E-16i,1.1231400875016126+5.816949419430961E-16i
27,1.1484471509635095+2.2543167000074423E-16i,1.1492422043821158+2.255877330984199E-16i
27,1.1598040549200046+1.2244448662707973E-15i,1.1606069705596176+1.2252925318129224E-15i
27,1.1713092669462235+5.699195471888028E-16i,1.1721201474783833+5.703140942813205E-16i
27,1.1780582608320782+3.4119019804448515E-16i,1.1788738135954822+3.4142639910356097E-16i
27,1.199681472063444+9.611025957727933E-16i,1.2005119942644895+9.617679532546411E-16i
27,1.2348188703077463-3.920491604951684E-16i,1.2356737176234227-3.923205704812978E-16i
27,1.2834167192028874,1.2843052101092758
27,1.2876733790826715+3.706348607517076E-16i,1.2885648168133752+3.708914459266092E-16i
27,1.2915959431253132-1.053930923636804E-15i,1.2924900963905968-1.0546605448327895E-15i
27,1.2968123915653478+5.152903159535601E-16i,1.2977101561027407+5.156470440162574E-16i
27,1.3135207795497077+1.532194980569295E-16i,1.3144301110634087+1.5332556970822412E-16i
28,0.6346056897925677-1.1920428855122662E-14i,0.635045018169771-1.1928681196298802E-14i
28,0.679692005197308-3.906840366850623E-16i,0.6801625461811731-3.909545016156433E-16i
28,0.7067820666870398+1.7663523898956116E-15i,0.7072713617302271+1.7675752102098692E-15i
28,0.7404326247550689+1.1895155182617353E-16i,0.7409452155948522+1.19033900271941E-16i
28,0.7499004750759389-1.5412207078695203E-16i,0.7504196203721097-1.5422876727634558E-16i
28,0.7849517805551282-1.9828979494847507E-15i,0.7854951913651491-1.9842706811704555E-15i
28,0.8337725184699061-3.599283481220752E-15i,0.8343497271734962-3.601775213325165E-15i
28,0.8478337479132616+2.9628822653592265E-15i,0.8484206910034356+2.964933426069604E-15i
28,0.8638417372100897-3.786163797738835E-16i,0.8644397624006502-3.7887849043942607E-16i
28,0.8929363126308902+1.0120459437396487E-15i,0.8935544795768914+1.0127465685674274E-15i
28,0.9090256536426841+4.386035504658379E-16i,0.9096549590076919+4.3890718938550273E-16i
28,0.9528831279118593-1.271321494483222E-15i,0.9535427951745129-1.2722016120397751E-15i
28,0.9740335287819872+1.0154708785638035E-15i,0.9747078381624803+1.016173874424623E-15i
28,1.0365730133149333+3.954978914996676E-16i,1.0372906178796533+3.9577168899259057E-16i
28,1.0590278971760363+2.185627137965313E-16i,1.0597610469333785+2.1871402161477788E-16i
28,1.0791709761328399,1.0799180706535718
28,1.1172591671108525-2.892312026820517E-16i,1.1180326295375174-2.8943143327713566E-16i
28,1.1271304256602745-2.193683566718565E-16i,1.1279107218170326-2.1952022222505996E-16i
28,1.1279379779300749,1.128718833143636
28,1.1547330479370612,1.1555324529915905
28,1.1588202291380851+2.6386007123532263E-15i,1.1596224636892818+2.64042737761591E-15i
28,1.1713258067955319,1.172136698777991
28,1.1818425845809832+9.190266373873304E-16i,1.1826607571772034+9.196628662893152E-16i
28,1.196878317125239,1.1977068987425017
28,1.2313581072371-5.1917063029077255E-16i,1.232210558716357-5.195300446391876E-16i
28,1.2776749620157708,1.2785594779863716
28,1.2906147271890303-1.1838079382637873E-15i,1.2915082011726562-1.1846274714460502E-15i
28,1.2911422258368261-6.088517265166555E-15i,1.2920360650001668-6.092732257960827E-15i
28,1.2911676893293362-3.920202063712493E-15i,1.292061546120686-3.922915963128559E-15i
28,1.3078805870917185+4.299822450886011E-16i,1.3087860139814307+4.3027991560274784E-16i
29,0.6389463478378249-7.290193692693618E-16i,0.6393886811900634-7.295240588767865E-16i
29,0.6839263263522543-1.3536081921399584E-15i,0.6843997986956573-1.3545452755919146E-15i
29,0.7026183345023336+4.452090129523464E-15i,0.7031047470537103+4.4551722473853534E-15i
29,0.7410274249565477+5.279646949729468E-16i,0.7415404275679419+5.283301973256579E-16i
29,0.7443235702895891,0.7448388547749147
29,0.783277680368959+1.4898605884424046E-15i,0.7838199322235374+1.490891997465531E-15i
29,0.8337177071508912-2.591956768559888E-16i,0.8342948779093947-2.5937511428922146E-16i
29,0.8478493280461288+3.746269202592743E-15i,0.8484362819222044+3.748862690794652E-15i
29,0.8644289303728585-2.6782720600110296E-16i,0.8650273620687867-2.680126189176209E-16i
29,0.89593365616275+1.8277587629335463E-15i,0.8965538981264998+1.829024093995266E-15i
29,0.9080407229637447-5.627659748841393E-16i,0.908669346475432-5.631555696616016E-16i
29,0.9484778713774996-9.499242213817087E-16i,0.9491344889445146-9.50581840235996E-16i
29,0.9785097864207617+3.5922262789015696E-16i,0.979187194649935+3.59471312540648E-16i
29,1.0321537524683848+1.310731255308366E-16i,1.0328682976424823+1.3116386556746193E-16i
29,1.059082888093381,1.0598160759201427
29,1.079380076095842,1.0801273153734663
29,1.1213669068620054+4.752763813199684E-16i,1.1221432130177256+4.756054083121414E-16i
29,1.1320283482473261,1.1328120351653337
29,1.1330987020321968+3.8042480138964337E-16i,1.1338831299407106+3.8068816399941925E-16i
29,1.1576120938166965+7.452228959579887E-16i,1.1584134919932139+7.457388030335192E-16i
29,1.1607545946645605-1.7211517646686055E-16i,1.1615581683491454-1.722343293241158E-16i
29,1.1713384034463916+4.954932264118747E-16i,1.1721493041493307+4.958362492346702E-16i
29,1.1855670225138935+6.228149935361864E-16i,1.186387773484842+6.232461593842228E-16i
29,1.1943137748107824,1.1951405810323443
29,1.227995243534882-5.685801160455833E-16i,1.2288453669520418-5.689737358692158E-16i
29,1.2721996890011826+1.9453358059154258E-16i,1.2730804145191497+1.9466825338702408E-16i
29,1.2846660757427806-5.360342493193185E-16i,1.2855554315607036-5.364053381082574E-16i
29,1.290799466557722-4.453199724206938E-16i,1.2916930684337518-4.456282610225242E-16i
29,1.294422633024127+3.11907933991196E-15i,1.2953187431661077+3.1212386336069462E-15i
29,1.3026647917327723-7.824462498322444E-16i,1.3035666078024941-7.829879260994395E-16i
30,0.6431269909752159+2.5103257184349346E-15i,0.6435722185264738+2.5120635807671998E-15i
30,0.688264224102805-4.3059562180124844E-16i,0.6887406995103308-4.3089371694725725E-16i
30,0.6985869782940719-2.7366712750323447E-16i,0.6990705999956195-2.7385658331328113E-16i
30,0.7388493371354882-1.0598387170805925E-15i,0.7393608318880605-1.0605724281568744E-15i
30,0.7415364439032515-1.662268128058866E-16i,0.7420497989011299-1.6634188923380449E-16i
30,0.7818503670329091+3.5088788117238533E-15i,0.7823916307790262+3.511307957977902E-15i
30,0.8336732219712579+8.101019910763626E-16i,0.8342503619333124+8.106628130148251E-16i
30,0.8478629846639012-5.221791018533258E-16i,0.8484499479942565-5.225405989232648E-16i
30,0.8646413810675132-5.3860770710408985E-16i,0.8652399598399968-5.38980577460781E-16i
30,0.8994271813821793+1.8284575795395886E-15i,0.9000498418631124+1.829723394381978E-15i
30,0.907203074379115+2.7186525751492775E-16i,0.9078311179987539+2.720534659163385E-16i
30,0.9440737539959315-1.4370263731535995E-15i,0.9447273226559268-1.4380212058105871E-15i
30,0.9829852579405669,0.9836657644742017
30,1.0277239251802588+2.762116802862576E-16i,1.0284354036487389+2.7640289765354027E-16i
30,1.059127260938395,1.0598604794838384
30,1.0795428603089314-1.2803015168044151E-16i,1.080290212279721-1.2811878511010592E-16i
30,1.1253867017032346,1.1261657907050162
30,1.1365198834454795-2.741886127076531E-16i,1.1373066797886018-2.7437842953439454E-16i
30,1.137749685714579+1.0996732191516765E-15i,1.1385373334320963+1.1004345070799045E-15i
30,1.156142916904312-1.5128147689453898E-15i,1.1569432979908174-1.513862068817011E-15i
30,1.16639236964184+4.357328144204036E-16i,1.1671998462768263+4.360344659708586E-16i
30,1.1713472647473084,1.1721581715847984
30,1.1891928246005579,1.1900160856620592
30,1.1920441328844535+1.5802521301855549E-15i,1.1928693678656055+1.581346115970891E-15i
30,1.2247684020996923-5.907958327339239E-16i,1.225616291621011-5.912048321781902E-16i
30,1.267105100218691+2.138541423969233E-15i,1.2679822988262344+2.1400219053901943E-15i
30,1.279088088791863,1.279973583049774
30,1.2904899347330991-5.327184981102784E-16i,1.2913833223247053-5.330872914524204E-16i
30,1.2974244039386098+2.9958823184608954E-15i,1.2983225921633523+2.9979563246326513E-15i
30,1.2980010573098144+9.151165050480692E-16i,1.2988996447433787+9.15750027021763E-16i
31,0.6470700552890607+2.4252940875513727E-15i,0.6475180125669411+2.426973083710504E-15i
31,0.6926916935517695-1.49216554685063E-15i,0.6931712340326148-1.4931985515632584E-15i
31,0.694765798354752-2.632433819807692E-15i,0.6952467747084738-2.634256215819504E-15i
31,0.733491946031244-8.260053300760146E-16i,0.733999731939131-8.265771616669702E-16i
31,0.7419571156042877,0.7424707618271248
31,0.7806752028920225+1.1570038362558823E-15i,0.7812156530889338+1.1578048133444524E-15i
31,0.833638051466977+7.5566119862408835E-16i,0.8342151670809981+7.561843319861852E-16i
31,0.8478744960586273+1.600227714166364E-16i,0.8484614673581554+1.6013355287607305E-16i
31,0.8646407479533986-6.2808740985812375E-16i,0.8652393262875866-6.285222257240278E-16i
31,0.9032384826035931+1.174260445162348E-15i,0.9038637815934579+1.1750733687526734E-15i
31,0.9065148096168962-1.3405912427102605E-16i,0.907142376760755-1.3415193147156427E-16i
31,0.9396890409331292-1.362516748498765E-15i,0.9403395741194355-1.363459999215956E-15i
31,0.9874581446734885,0.9881417477221743
31,1.0232868710181768-3.993085584485677E-16i,1.0239952777779788-3.995849940113247E-16i
31,1.0591622595875652+2.0591044579821369E-16i,1.059895502362069+2.0605299463358783E-16i
31,1.0796673827108496,1.0804148208867046
31,1.1292947822534676+1.658975116047765E-16i,1.130076576763116+1.660123600622166E-16i
31,1.1404896733047025,1.1412792178761573
31,1.1417842846037327-7.067220451775409E-16i,1.1425747254159402-7.072112986687018E-16i
31,1.1543848898660332-8.367177373074879E-16i,1.1551840538957452-8.372969849436517E-16i
31,1.1713526804563366-4.49652791824647E-16i,1.1721635910430441-4.499640799749342E-16i
31,1.171492573784838-1.5008128921163682E-16i,1.1723035812176816-1.5018518832615545E-16i
31,1.1901222794468078+7.779893329829214E-16i,1.19094618395651+7.78527923790786E-16i
31,1.1926588415661008+4.841860717581035E-16i,1.1934845021012177+4.84521266800618E-16i
31,1.2217288091343896+3.389690058793713E-16i,1.2225745943892854+3.392036692391087E-16i
31,1.2625287674967414+7.667243411845825E-16i,1.263402797975066+7.672551334009035E-16i
31,1.2740357890085146+5.918586127039462E-16i,1.2749177856320666+5.922683478954759E-16i
31,1.290238024704496+2.8233989436142336E-15i,1.2911312379024185+2.8253535420303E-15i
31,1.293888936144687+2.8153447432789864E-16i,1.294784676816006+2.817293765888186E-16i
31,1.3001791539860408-2.1047296225205627E-15i,1.3010792492845575-2.106186696518459E-15i
32,0.6506450336702795+6.048151183602054E-15i,0.6510954658541939+6.052338231539555E-15i
32,0.6912854704779888+5.037237366416722E-16i,0.6917640374508576+5.040724573281348E-16i
32,0.6971804089444065-5.396765563653737E-16i,0.6976630568982557-5.400501666710111E-16i
32,0.7282798453121536+1.7549885907048516E-15i,0.728784022957796+1.7562035440246314E-15i
32,0.7422870763337295+4.2830229903713216E-16i,0.7428009509836262+4.28598806548828E-16i
32,0.7797565914460136-6.517380028187314E-15i,0.780296405701454-6.521891916494424E-15i
32,0.833611429025963+5.520162740563458E-16i,0.8341885262096517+5.523984269707803E-16i
32,0.8478836676589914-2.399080204470167E-15i,0.8484706453078862-2.4007410531356663E-15i
32,0.8645443676535521+2.1370168712001745E-16i,0.8651428792650468+2.1384962971952162E-16i
32,0.905977666710972+1.813769998235283E-16i,0.906604861998535+1.8150256450767178E-16i
32,0.9072141700839136+1.6649947062918862E-15i,0.907842221384949+1.6661473581418976E-15i
32,0.9353613169722712-1.5007358082299302E-15i,0.9360088541376227-1.5017747460110521E-15i
32,0.991925242683818-2.0461897609344596E-16i,0.9926119382401054-2.0476063086294782E-16i
32,1.0188468065180702+1.6393765695976097E-16i,1.0195521394851803+1.640511486380631E-16i
32,1.0591887424140594+3.358308607695187E-16i,1.0599220035222425+3.3606335163660325E-16i
32,1.0797592862008545+2.0717245338707613E-16i,1.0805067880001717+2.0731587589212412E-16i
32,1.1330564892059884+5.110954220775805E-15i,1.1338408878911708+5.114492460756773E-15i
32,1.1438037774278735,1.1445956163058713
32,1.1450888575031215-9.359852119775015E-16i,1.1458815860235432-9.366331810563775E-16i
32,1.152330126279417-3.23452477165502E-16i,1.153127867825898-3.236763986559348E-16i
32,1.1713551562966906,1.1721660685973867
32,1.175858753903353,1.1766727839797955
32,1.188591794948399+1.6331848318764652E-15i,1.1894146399257306+1.6343154622086574E-15i
32,1.1958661797756434+6.875342438356939E-16i,1.1966940607047991+6.880102138883967E-16i
32,1.2189495464849274-6.156949702315812E-16i,1.2197934076963277-6.161212069900516E-16i
32,1.2586389940552405+2.690966490658603E-16i,1.2595103316994456+2.69282940799525E-16i
32,1.2697063393572066-8.200453177848222E-16i,1.2705853387651331-8.206130233451259E-16i
32,1.29004290585935-6.434071919733828E-16i,1.2909359839793066-6.438526135037554E-16i
32,1.290557580402311-2.753439785026027E-16i,1.2914510148240397-2.755345951724403E-16i
32,1.3024758471451219+7.118920206406638E-15i,1.3033775324112273+7.123848532313616E-15i
33,0.6536329656358686-1.0281958602878488E-14i,0.65408546632204-1.0289076654702053E-14i
33,0.6883650717182542+2.3387708648021763E-15i,0.6888416169411316+2.3403899621806125E-15i
33,0.7016562770889591-1.9264938753263263E-16i,0.7021420236218474-1.9278275592840226E-16i
33,0.7232872157224007+5.419891123912608E-16i,0.7237879370424996+5.423643236461212E-16i
33,0.7425243150236227+7.527152392626371E-16i,0.7430383539104469+7.532363331795061E-16i
33,0.7790979720885752-1.5361762097022832E-15i,0.7796373303913221-1.5372396823628062E-15i
33,0.8335927932136632-2.0141848163767913E-15i,0.8341698774960474-2.0155792075097413E-15i
33,0.8478903392903289+1.0284533192963564E-15i,0.848477321557898+1.029165302713876E-15i
33,0.8644296324932144,0.8650280646752104
33,0.9055930099985869-3.443875675298542E-16i,0.906219938993849-3.4462598208176486E-16i
33,0.9111833542248285+1.376248181952172E-15i,0.9118141533348666+1.3772009387429338E-15i
33,0.9311854589276638-1.892272827983676E-15i,0.9318301052066464-1.8935828212032702E-15i
33,0.9963784139248505,0.9970681923474377
33,1.0144125347812902-2.7576393911609225E-16i,1.015114797965955-2.7595484651861275E-16i
33,1.0592072914766442-1.6340951402036444E-16i,1.0599405654260765-1.6352264007291778E-16i
33,1.0798224499145537,1.0805699954411998
33,1.136609456664623-6.705093920743924E-16i,1.1373963150179947-6.70973576067473E-16i
33,1.146317592139607,1.1471111712953168
33,1.1475512939332968-1.0817238010307732E-15i,1.1483457271629864-1.0824726628354072E-15i
33,1.150011452752933+1.7745416861511679E-15i,1.1508075891151333+1.7757701757972522E-15i
33,1.1713555423776714-1.9843400354502161E-16i,1.1721664549456456-1.9857137654712608E-16i
33,1.1792541480027936-2.0204215256973842E-16i,1.1800705286616586-2.0218202344143537E-16i
33,1.1874830000639167-2.1013500450997066E-15i,1.1883050774385224-2.102804779464839E-15i
33,1.1986448768235045+9.219204587734602E-16i,1.1994746814045982+9.225586910263035E-16i
33,1.2165534132790257+1.6797975048903994E-16i,1.217395615681925+1.6809604045046382E-16i
33,1.2556334211489582-1.6200807023067767E-16i,1.2565026780783373-1.6212022608388398E-16i
33,1.2663369305040646-1.0187897224628717E-15i,1.2672135973187804-1.0194950159115126E-15i
33,1.2880763635525725+2.642962374691756E-15i,1.2889680802636192+2.6447920594704445E-15i
33,1.2899039595726123-1.5013269601373417E-15i,1.2907969415020564-1.5023663071644131E-15i
33,1.3042442555723979-2.3409750412801076E-15i,1.3051471650821829-2.342595664578167E-15i
34,0.6556972018702276+1.1905847348212619E-14i,0.6561511315974076+1.191408959482158E-14i
34,0.6863413271426452+2.5226488513726977E-16i,0.6868164713563059+2.524395244832374E-16i
